smiles,grammar,rdkit,direction,rdkit_reason,seed
Co(=OCS[C@@H]1CC2=CC(=O)CC[C@@]2([Cs@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)C)C(=O)O5)C,True,False,LEAK,valence too high,Co(=OCS[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)C)C(=O)O5)C
CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(#O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CC6=CC=CC=C6)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H]([C@@H](Cr)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC8=CN=CN8)N,True,False,LEAK,syntax (ring closure / parens / token),CC[C@H](C)[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(=O)N)C(=O)NCC(=O)NCC(=O)N3CCC[C@H]3C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N4CCC[C@H]4C(=O)N5CCC[C@H]5C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N)NC(=O)[C@H](CC6=CC=CC=C6)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C(C)C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@H](CC8=CN=CN8)N
Cc1c(ccncCS(=O)8c2[nH]c3ccccc3n2)O3CCCOC,True,False,LEAK,syntax (ring closure / parens / token),Cc1c(ccncCS(=O)c2[nH]c3ccccc3n2)OCCCOC
C8C(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2NO)[O-],True,False,LEAK,syntax (ring closure / parens / token),CC(=O)CC(C1=CC=CC=C1)C2=C(OC3=CC=CC=C3C2=O)[O-]
Co(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]65([C@]4(CC3)C)CCC(=O)O5)C,True,False,LEAK,syntax (ring closure / parens / token),Co(=O)S[C@@H]1CC2=CC(=O)CC[C@@]2([C@@H]3[C@@H]1[C@@H]4CC[C@]5([C@]4(CC3)C)CCC(=O)O5)C
[H]/[NH+]=C(/C=CC(=O)/C(=C\C=cccc(=C([NH3+])N)cc2)/C=C1)\N,True,False,LEAK,syntax (ring closure / parens / token),[H]/[NH+]=C(/C=CC(=O)/C(=C\C=c2ccc(=C([NH3+])N)cc2)/C=C1)\N
C1=C(N=C(S)N=C(N)N)CSCCC(=NS(=O)(=O)N)N,True,False,LEAK,syntax (ring closure / parens / token),C1=C(N=C(S1)N=C(N)N)CSCCC(=NS(=O)(=O)N)N
C1COCC(=O)N1C2=CC=C(C=C)N9CC(OC3=O)CNC=OC4=CC=C(S4)Cl,True,False,LEAK,syntax (ring closure / parens / token),C1COCC(=O)N1C2=CC=C(C=C)N9CC(OC3=O)CNC(=O)C4=CC=C(S4)Cl
CCOc1Pc2ccc,True,False,LEAK,syntax (ring closure / parens / token),CCOc1Pnc2ccc
CC(=O)Ncc(c(c(c(csI)NC(=O)C)I)C2(=O)[O-])I,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)Ncc(c(c(c(csI)NC(=O)C)I)C(=O)[O-])I
CCO1nc26ccc(c2n1Cc3ccc(cc3)c4cccccn4c5[nH]oc(=O)4n5)C(=O)OCc68c(oc(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCO1nc26ccc(c2n1Cc3ccc(cc3)c4cccccn4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C
C(CN(CC=O)O=CC(=O)ON(CC(=O)O)CC=O)O,True,False,LEAK,valence too high,C(CN(CC(=O)O=CC(=O)O)N(CC(=O)O)CC=O)O
c1c[H]nc17CC[NH3+],True,False,LEAK,syntax (ring closure / parens / token),c1c[nH]nc1CC[NH3+]
C\1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC5=C(C=C3)CC4C(=O)NC(=O)77S4)C)O,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC5=C(C=C3)CC4C(=O)NC(=O)77S4)C)O
CC(O)(C)C(C=CC51=CC2=C(C/C1)O3CO2)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC51=CC2=C(C=C1)O3CO2)C
C\1=C(C(=C2CC(OC2=C1C)(C)COC3=CC5=C(C=C3)CC4C(=O)NC(=O)77S4)C)O,True,False,LEAK,syntax (ring closure / parens / token),C\1=C(C(=C2CCC(OC2=C1C)(C)COC3=CC5=C(C=C3)CC4C(=O)NC(=O)77S4)C)O
c1cc(ccc1CCc2c[nH]c3c2c(/O)nc([nH]3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-],True,False,LEAK,aromaticity / kekulization,c1cc(ccc1CCc2c[nH]c3c2c(=O)nc([nH]3)N)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-]
ccc(ccc1c2c4(c3ccc(cc3s2)O)C(O)c4ccc(cc4H)OCC[NH+]5CCCCC5)O,True,False,LEAK,syntax (ring closure / parens / token),ccc(ccc1c2c(c3ccc(cc3s2)O)C(O)c4ccc(cc4)OCC[NH+]5CCCCC5)O
CC[C@@H](CO)NC(=O)[C@H]1,True,False,LEAK,syntax (ring closure / parens / token),CC[C@@H](CO)NC(=O)[C@H]1C[NH+]([C@@H]2Cc3c[nH]c4c3C(ccc4)C2=C1)C
CCCSc1nc(c2c(n1)n(.n2)[C@@H]3C[1C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccc(c(c5)F)F,True,False,LEAK,syntax (ring closure / parens / token),CCCSc1nc(c2c(n1)n(nn2)[C@@H]3C[C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccc(c(c5)F)F
CC(C)[C@@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=OON1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC5=CNC6=CC=CC=C675)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC8=CNC=N8)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC9=CC=C(C=C9)))NC(=O)C(CO)N,True,False,LEAK,syntax (ring closure / parens / token),CC(C)[C@@H](C(=O)NCC(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=C(C=C2)O)C(=O)N3CCC[C@H]3C(=O)O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCCN)NC(=O)CNC(=O)[C@H](CC5=CNC6=CC=CC=C65)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC7=CC=CC=C7)NC(=O)[C@H](CC8=CNC=N8)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CO)NC(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C(CO)N
CCOC(=O)CCCcCCCCC(C)cCccccI,True,False,LEAK,aromaticity / kekulization,CCOC(=O)CCCCCCCCC(C)cccccc1I
CCOc=1Pnc2ccc,True,False,LEAK,syntax (ring closure / parens / token),CCOc1Pnc2ccc
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)C=CN=CC=C5,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)C5=CN=CC=C5
CCC(C)C(C)(COC(=O)N)COCc(=O)N,True,False,LEAK,aromaticity / kekulization,CCC(C)C(C)(COC(=O)N)COC(=O)N
C1CCC(C1)C(C2#N)N2C=66C(C=NC)3C3=C4C=CNC4=NC=N3,True,False,LEAK,syntax (ring closure / parens / token),C1CCC(C1)C(C2#N)N2C=6C(C=NC)C3=C4C=CNC4=NC=N3
CC(=O)Occcccc1C(=O)Nc2ncc(s)[N+](=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),CC(=O)Oc1ccccc1C(=O)Nc2ncc(s2)[N+](=O)[O-]
CCC#7CC(C)C16(C(O)NC(=O)N(C1=O)C)CC=C,True,False,LEAK,syntax (ring closure / parens / token),CCC#CC(C)C16(C(=O)NC(=O)N(C1=O)C)CC=C
COC(=O)Nc,True,False,LEAK,aromaticity / kekulization,CC(=O)Nc1c(c(c(c(c1I)C(=O)[O-])I)C(=O)N9C)I
CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)1NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78),True,False,LEAK,syntax (ring closure / parens / token),CC1(C(=O)N2C(C(=O)N3CCCC3C2(O1)O)CC4=CC=CC=C4)NC(=O)C5CC6C(CC7=CNC8=CC=CC6=C78)N(C5)C
CC[N](C)(CC)CCOC(=O)C1c2ccccc2Oc3c1cc,True,False,LEAK,syntax (ring closure / parens / token),CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc3c1cccc3
CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC(C1C(=O)CO)C)O)F)C,True,False,LEAK,syntax (ring closure / parens / token),CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1C(=O)CO)C)O)F)C
CC(=O)OC1C(SC2=CC=CC=CN(C1=O)CC[NH+](C)C)C3=CC=C(C=C3)OC,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)OC1C(SC2=CC=CC=C2N(C1=O)CC[NH+](C)C)C3=CC=C(C=C3)OC
C1=CC=C(C=C1)N2C=6C(C=C(C3=O)C63=CCn=CC=C3C#N)C4=CC1=CC=N4,True,False,LEAK,syntax (ring closure / parens / token),C1=CC=C(C=C1)N2C=6C(C=C(C3=O)C3=CCn=CC=C3C#N)C4=CC1=CC=N4
CC7N(CC)C(=O)/7C(=C/c1Scc(c(c(c1)O)[1O-])[N+](=O)[O-])P/C#N,True,False,LEAK,valence too high,CC7N(CC)C(=O)/7C(=C/c1Scc(c(c(c1)O)[1O-])[N+](=O)[O-])/C#N
C81CCC8(C)C(CC#oN)NCC=C(C=N2)C=24C=CN,True,False,LEAK,syntax (ring closure / parens / token),C1CCC8(C)C(CC#oN)NCC=C(C=N2)C=24C=CN
CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/cc(cc(c(c1C)C)OC)C,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)/C=C(\C)/C=C/C=C(\C)/C=C/c1c(cc(c(c1C)C)OC)C
CC7(C)cnc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc5ccc2)[C@@H]([C@H](Cc3cc4cc3)N(=O)OCcCcncs4)O,True,False,LEAK,syntax (ring closure / parens / token),CC7(C)cnc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cc5ccc2)4[C@@H]([C@H](Cc3cc4cc3)NC(=O)OCcCcncs4)O
COC(=O)NC=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC,True,False,LEAK,syntax (ring closure / parens / token),COC(=O)NC=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3
CNC(=C[N](=O)[O-])NCCSCC=CSC(=N)CN(C)C,True,False,LEAK,valence too high,CNC(=C[N](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C
C[C@]12CC[C@H]3[C@H]([C@@H]CC[C@]2(C#C)O)CCC4=Cc5c(cno5)C[C@]34C,True,False,LEAK,syntax (ring closure / parens / token),C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=Cc5c(cno5)C[C@]34C
CC1=CC=C5=5C1(=O)(=O)NC(=O)C=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)N#C(=O)OC5CCCC5)C)OC,True,False,LEAK,syntax (ring closure / parens / token),CC1=CC=C5=C1(=O)(=O)NC(=O)C2=CC(=C(C=C2)CC3=CN(C4=C3C=C(C=C4)N#C(=O)OC5CCCC5)C)OC
C1=CC=C(C=C)C(=C(C2=CC=CC=C2)C=CC=C(C=C3)OCCO)CCCl,True,False,LEAK,syntax (ring closure / parens / token),C1=CC=C(C=C1)C(=C(C2=CC=CC=C2)C=CC=C(C=C3)OCCO)CCCl
CCC[NH2+][C@H]1CCc2c(s7c(n2)1N)C,True,False,LEAK,syntax (ring closure / parens / token),CCC[NH2+][C@H]1CCc2c(sc(n2)1N)C
Cc,True,False,LEAK,aromaticity / kekulization,Cc2
c1cc(ccc1C[C@@H](C9(=O)[O-])[NH+])O,True,False,LEAK,syntax (ring closure / parens / token),c1cc(ccc1C[C@@H](C9(=O)[O-])[NH3+])O
c[NH+](C)CC/C=C\1/c2c5cccC2c3c1cc(cc3)Cl,True,False,LEAK,syntax (ring closure / parens / token),c[NH+](C)CC/C=C\1/c2c5cccC2Sc3c1cc(cc3)Cl
CCOC(=O)C(CC61=CC=8CC=C1)NC(C)C(s=O)N2CC3=CC=CC=C3CC2C(=O)O,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)C(CC61=CC=CC=C1)NC(C)C(s=O)N2CC3=CC=CC=C3CC2C(=O)O
CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC14=CC(=O)CC[C@]34C)C,True,False,LEAK,syntax (ring closure / parens / token),CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C
CN(=O)C=NC=CC(=C1)OC2=CC=C(C7=C2)NC(=O)NC36=CC(=C(C=C3)Cl)C(F)(F)F,True,False,LEAK,syntax (ring closure / parens / token),CNC(=O)C=NC=CC(=C1)OC2=CC=C(C7=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F
Cc1c(c5cnc1CS(=O)c2[nH]c3ccccc3n2)OCCCOC,True,False,LEAK,syntax (ring closure / parens / token),Cc1c(ccnc1CS(=O)c2[nH]c3ccccc3n2)OCCCOC
CC(O)(C)C(C=CC=C=2C3(CCC1)O3CO2)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC1=C=2=C3(CCC1)O3CO2)C
CNS(=O)(=O)CCc1ccc2H(c)c(c[nH])C3CC[NH+](CC3)C,True,False,LEAK,syntax (ring closure / parens / token),CNS(=O)(=O)CCc1ccc2H(c1)c(c[nH])C3CC[NH+](CC3)C
CCCSc1nc(c2c(n1)n(.n2)[C@@H]3C[1C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5c2c(c(c5)F)F,True,False,LEAK,syntax (ring closure / parens / token),CCCSc1nc(c2c(n1)n(.n2)[C@@H]3C[1C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5ccc(c(c5)F)F
c#71nc2c(n1COCCO)[nH]c(nc2=O)N,True,False,LEAK,syntax (ring closure / parens / token),c1nc2c(n1COCCO)[nH]c(nc2=O)N
CC1=C[C@@H]2[C@H](CC[C@]3([ClH]2CC[C@@]3(C(=O)C)O3C(=O)C)C)[C@@]49(C1=CC(=O)CC4)C,True,False,LEAK,syntax (ring closure / parens / token),CC1=C[C@@H]2[C@H](CC[C@]3([ClH]2CC[C@@]3(C(=O)C)OC(=O)C)C)[C@@]49(C1=CC(=O)CC4)C
C1C2=CC=CC=C21N(B3=CC=CC=C3C1=O)C(=O)N,True,False,LEAK,syntax (ring closure / parens / token),C1C2=CC=CC=C2N(B3=CC=CC=C3C1=O)C(=O)N
C[NH+]1CCC(=C2c3cccc3CCcc2nccc4)CC1,True,False,LEAK,syntax (ring closure / parens / token),C[NH+]1CCC(=C2c3ccccc3CCc4c2nccc4)CC1
CFOC(=O)C,True,False,LEAK,valence too high,CFOC(=O)CCCCCCCCC(C)1ccccc1I
CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](C5c2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OCc4cncs4)O,True,False,LEAK,syntax (ring closure / parens / token),CC(C)c1nc(cs1)CN(C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2ccccc2)C[C@@H]([C@H](Cc3ccccc3)NC(=O)OCc4cncs4)O
C[NH+](C)CC3N(Ccccc(cO1)OC)c2ccccn2,True,False,LEAK,syntax (ring closure / parens / token),C[NH+](C)CC3N(Ccccc(cc1)OC)c2ccccn2
sC(O)(C)C(C=CC1=C=2=C3(CCC1)O3CO2)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC1=C=2=C3(CCC1)O3CO2)C
C[NH2+3]/C(=C\[N+](=O)[O-])/NCCSCc1ccc(o1)C[NH](C)C,True,False,LEAK,valence too high,C[NH2+3]/C(=C\[N+](=O)[O-])/NCCSCc1ccc(o1)C[NH+](C)C
CC1,True,False,LEAK,syntax (ring closure / parens / token),CC1(C(=C)N(C2=CC=CC=C21)CCCCCC(=O)O)C
Cc1ccc6c(c1)C[NH+]2CCS(CC2)C(c39ccccc33)c4ccc(cc4)Cl,True,False,LEAK,syntax (ring closure / parens / token),Cc1ccc6c(c1)C[NH+]2CCN(CC2)C(c3ccccc33)c4ccc(cc4)Cl
CC12CCC(=O)C,True,False,LEAK,syntax (ring closure / parens / token),CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F
COC(=O)NC=NC2=C(N1)C=C(C=C2)C(=O)C=CC=CC,True,False,LEAK,syntax (ring closure / parens / token),COC(=O)NC=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC
CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(#O)N)C,True,False,LEAK,valence too high,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)NC(CC3CCC3)C(=O)C(=O)N)C
C=CC=C(F=s)C(=C8(C2=CC=CC=C)C3=CC=C(C=C)OCCO)CCCl,True,False,LEAK,syntax (ring closure / parens / token),C1=CC=C(C=s)C(=C8(C2=CC=CC=C)C3=CC=C(C=C)OCCO)CCCl
C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC2CC3C(C(CC(O3)(CC(CC(CC(CC(=O)CC9CC(=O)CC(=O)OC(C(C=CC=CC=CC=CC=CC=CC=C2)C)C(C)CC(C)C(CC(=O)c4ccc(cc4)N)O)O)O)O)O)O)C(=O)[O-])O)[NH3+])O,True,False,LEAK,syntax (ring closure / parens / token),C[C@@H]1[C@H]([C@@H]([C@@H](C(O1)OC2CC3C(C(CC(O3)(CC(CC(CC(CC(=O)CCCC(=O)CC(=O)OC(C(C=CC=CC=CC=CC=CC=CC=C2)C)C(C)CC(C)C(CC(=O)c4ccc(cc4)N)O)O)O)O)O)O)C(=O)[O-])O)[NH3+])O
c71cc(cc\1C(=O)NCC(=O)[O-])N,True,False,LEAK,syntax (ring closure / parens / token),c1cc(ccc1C(=O)NCC(=O)[O-])N
Cc1cc(c(c(c1OC(=O7)C)C)C)OCC(C[NH2+]C(C)C)O,True,False,LEAK,syntax (ring closure / parens / token),Cc1cc(c(c(c1OC(=O)C)C)C)OCC(C[NH2+]C(C)C)O
C1=CC2=C(C=COC(F)(F)F)SC(=N2)N,True,False,LEAK,syntax (ring closure / parens / token),C1=CC2=C(C=C1OC(F)(F)F)SC(=N2)N
C(#N)[Fe-](C#N)(C#N)5(CN)(C#N)N=O,True,False,LEAK,syntax (ring closure / parens / token),C(#N)[Fe-2](C#N)(C#N)5(CN)(C#N)N=O
CCOC(O)CCCCCCCCC(C)c1cccccI,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)CCCCCCCCC(C)c1ccccc1I
c1cnc(nc1C)[N-]S(=O)(=ONc2ccc(cc2)),True,False,LEAK,valence too high,c1cnc(nc1)[N-]S(=O)(=ONc2ccc(cc2))
C[N+]1(C3C67C)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-],True,False,LEAK,syntax (ring closure / parens / token),C[N+]1(C3CC7C)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)[O-]
Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])1(CCC2(C)5C)(C)C,True,False,LEAK,syntax (ring closure / parens / token),Cc1cc2c(cc1C(=C)c3ccc(cc3)C(=O)[O-])C(CCC2(C)5C)(C)C
C1=CC=C(C=C1)NC=C(C=C(C3=O)C3=CC=CC=C3C#N)C4=CC=CC=N4,True,False,LEAK,syntax (ring closure / parens / token),C1=CC=C(C=C1)N2C=C(C=C(C3=O)C3=CC=CC=C3C#N)C4=CC=CC=N4
CCC3c1nc(c2c(n1)n(.n2)[C@@H]SC[1C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5c2c(c(c5)F)F,True,False,LEAK,syntax (ring closure / parens / token),CCCSc1nc(c2c(n1)n(.n2)[C@@H]3C[1C@@H]([C@H]([C@H]3O)O)OCCO)N[C@@H]4C[C@H]4c5c2c(c(c5)F)F
CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@](NC(=O)[C@@H]6C[C@H](CNC(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O,True,False,LEAK,syntax (ring closure / parens / token),CCCCCOC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)C(=O)N[C@H]C[C@H]([C@H](NC(=O)[C@@H]5[C@H]([C@H](CN5C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]6C[C@H](CNC(=O)[C@@H](NC4=O)[C@@H](C)O)O)[C@@H]([C@H](C7=CC=C(C=C7)O)O)O)[C@@H](C)O)C)O)O)O
c1ccc(cc1)C(CCC[NH3+]24CCCCC2)(c3cccIc)O,True,False,LEAK,syntax (ring closure / parens / token),c1ccc(cc1)C(CCC[NH3+]24CCCCC2)(c3ccccc)O
CCOC(=O)C1(CC[NH+](CC1)IC)cccccc,True,False,LEAK,aromaticity / kekulization,CCOC(=O)C1(CC[NH+](CC1)6C)cccccc
c[NH+](C)CC/C=C\1/c2c5cccC2c3c1cc7(cc3)Cl,True,False,LEAK,syntax (ring closure / parens / token),c[NH+](C)CC/C=C\1/c2c5cccC2c3c1cc(cc3)Cl
[H]/[NH+]=C(/C=CC(=O)/C(=C\C=cccc(=C([NH3+])N)ccS2)\C=C1)\N,True,False,LEAK,syntax (ring closure / parens / token),[H]/[NH+]=C(/C=CC(=O)/C(=C\C=cccc(=C([NH3+])N)cc2)/C=C1)\N
CC(C)6OC(=O)C(C)(C)Occcc(cc)C(=O)c2ccc(cc2)Cl,True,False,LEAK,syntax (ring closure / parens / token),CC(C)6OC(=O)C(C)(C)Oc1ccc(cc)C(=O)c2ccc(cc2)Cl
CCOc1nc26ccc(c2nCc3ccc(cc3)c4cccccn4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C,True,False,LEAK,syntax (ring closure / parens / token),CCOc1nc26ccc(c2n1Cc3ccc(cc3)c4cccccn4c5[nH]oc(=O)4n5)C(=O)OCc6c(oc(=O)o6)C
CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C)S(=O)(=O)O)S(=O)(=O)O,True,False,LEAK,syntax (ring closure / parens / token),CCN(CC)C1=CC=C(C=C1)C(=C2C=CC(=[N+](CC)CC)C=C2)C3=C(C=CC(=C3)S(=O)(=O)O)S(=O)(=O)O
c1cc(ccc1c25ccc(o2)/C=N/N3C3C(=O)NH3=OP)[N+](=O)/[O-],True,False,LEAK,syntax (ring closure / parens / token),c1cc(ccc1c2ccc(o2)/C=N/N3C3C(=O)NH3=OP)[N+](=O)[O-]
CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)9C=CN=CC=C5,True,False,LEAK,syntax (ring closure / parens / token),CC1=C(C=C(C=C1)C(=O)NC2=CC(=CC(=C2)NC=C(N=C3)C)C(F)(F2)F)NC4=NC=CC(=N4)C=CN=CC=C5
CC(O)(C)C(C=CC1=CC2=C(C=C1)O34O)C,True,False,LEAK,syntax (ring closure / parens / token),CC(O)(C)C(C=CC1=CC2=C(C=C1)O34O2)C
CCOC(=O)CCCCCCC8C(C)cccccc1I,True,False,LEAK,syntax (ring closure / parens / token),CCOC(=O)CCCCCCCCC(C)cccccc1I
